event_id,output_id,sidx,loss
1318,6,-1,2820.95
1318,6,1,1146.58
1318,7,-3,49145.30
1318,7,-1,1885.63
1318,7,1,547.23
1318,8,-3,19658.12
1318,8,-1,618.97
1318,8,1,78.38
1319,1,-3,982906.00
1319,1,-1,37802.46
1319,1,1,23942.46
1319,2,-3,98290.60
1319,2,-1,1309.39
1319,2,1,7201.67
1319,3,-3,49145.30
1319,3,-1,3345.48
1319,3,1,2582.37
1319,4,-3,19658.12
1319,4,-1,1328.40
1319,4,1,1456.75
1319,5,-3,982906.00
1319,5,-1,60528.70
1319,5,1,67873.32
1319,6,-3,98290.60
1319,6,-1,5988.71
1319,6,1,3858.83
1319,7,-3,49145.30
1319,7,-1,1078.11
1319,7,1,278.45
1319,8,-3,19658.12
1319,8,-1,535.98
1319,8,1,129.78
1320,1,-3,982906.00
1320,1,-1,54922.18
1320,1,1,15874.85
1320,2,-3,98290.60
1320,2,-1,3209.10
1320,2,1,1531.11
1320,3,-3,49145.30
1320,3,-1,1151.95
1320,3,1,73.89
1320,4,-3,19658.12
1320,4,-1,548.29
1320,4,1,493.32
1320,5,-3,982906.00
1320,5,-1,52824.44
1320,5,1,3344.80
1320,6,-3,98290.60
1320,6,-1,427.33
1320,6,1,1792.57
1320,7,-3,49145.30
1320,7,-1,1661.35
1320,7,1,1077.68
1320,8,-3,19658.12
1320,8,-1,1174.80
1320,8,1,322.18
1321,1,-3,982906.00
1321,1,-1,28019.31
1321,1,1,55252.67
1321,2,-3,98290.60
1321,2,-1,1263.28
1321,2,1,2949.90
1321,3,-3,49145.30
1321,3,-1,737.29
1321,3,1,1108.01
1321,4,-3,19658.12
1321,4,-1,688.86
1321,4,1,1182.70
1321,5,-3,982906.00
1321,5,-1,6388.74
1321,5,1,19391.83
1321,6,-3,98290.60
1321,6,-1,490.96
1321,6,1,869.60
1321,7,-3,49145.30
1321,7,-1,396.59
1321,7,1,2870.06
1321,8,-3,19658.12
1321,8,-1,415.50
1321,8,1,861.01
1322,1,-3,982906.00
1322,1,-1,13795.08
1322,1,1,47814.37
1322,2,-3,98290.60
1322,2,-1,4975.48
1322,2,1,1253.82
1322,3,-3,49145.30
1322,3,-1,3028.45
1322,3,1,2631.74
1322,4,-3,19658.12
1322,4,-1,589.76
1322,4,1,562.19
1322,5,-3,982906.00
1322,5,-1,42229.43
1322,5,1,19537.52
1322,6,-3,98290.60
1322,6,-1,4724.04
1322,6,1,3038.45
1322,7,-3,49145.30
1322,7,-1,61.60
1322,7,1,1316.52
1322,8,-3,19658.12
1322,8,-1,1022.42
1322,8,1,969.73
1323,1,-3,982906.00
1323,1,-1,73139.15
1323,1,1,14490.10
1323,2,-3,98290.60
1323,2,-1,2339.45
1323,2,1,816.47
1323,3,-3,49145.30
1323,3,-1,3826.13
1323,3,1,328.97
1323,4,-3,19658.12
1323,4,-1,1230.71
1323,4,1,573.68
1323,5,-3,982906.00
1323,5,-1,68690.84
1323,5,1,10579.45
1323,6,-3,98290.60
1323,6,-1,3997.20
1323,6,1,3538.46
1323,7,-3,49145.30
1323,7,-1,3069.72
1323,7,1,2083.51
1323,8,-3,19658.12
1323,8,-1,192.41
1323,8,1,811.26
1324,1,-3,982906.00
1324,1,-1,8119.61
1324,1,1,47710.87
1324,2,-3,98290.60
1324,2,-1,736.69
1324,2,1,862.92
1324,3,-3,49145.30
1324,3,-1,719.84
1324,3,1,1585.47
1324,4,-3,19658.12
1324,4,-1,49.25
1324,4,1,279.87
1324,5,-3,982906.00
1324,5,-1,48.82
1324,5,1,38070.43
1324,6,-3,98290.60
1324,6,-1,555.33
1324,6,1,1758.51
1324,7,-3,49145.30
1324,7,-1,571.89
1324,7,1,596.45
1324,8,-3,19658.12
1324,8,-1,171.16
1324,8,1,219.87
1325,1,-3,982906.00
1325,1,-1,16748.29
1325,1,1,7124.62
1325,2,-3,98290.60
1325,2,-1,1084.65
1325,2,1,6591.86
1325,3,-3,49145.30
1325,3,-1,2951.50
1325,3,1,807.10
1325,4,-3,19658.12
1325,4,-1,600.58
1325,4,1,582.85
1325,5,-3,982906.00
1325,5,-1,69554.80
1325,5,1,61769.68
1325,6,-3,98290.60
1325,6,-1,7865.16
1325,6,1,7663.15
1325,7,-3,49145.30
1325,7,-1,1663.61
1325,7,1,3242.02
1325,8,-3,19658.12
1325,8,-1,1014.83
1325,8,1,217.39
1326,1,-3,982906.00
1326,1,-1,36038.45
1326,1,1,17921.07
1326,2,-3,98290.60
1326,2,-1,5497.29
1326,2,1,324.07
1326,3,-3,49145.30
1326,3,-1,1842.07
1326,3,1,2446.21
1326,4,-3,19658.12
1326,4,-1,968.89
1326,4,1,167.26
1326,5,-3,982906.00
1326,5,-1,1476.31
1326,5,1,70834.36
1326,6,-3,98290.60
1326,6,-1,2600.07
1326,6,1,913.55
1326,7,-3,49145.30
1326,7,-1,544.98
1326,7,1,654.05
1326,8,-3,19658.12
1326,8,-1,403.61
1326,8,1,493.88
1327,1,-3,982906.00
1327,1,-1,49189.25
1327,1,1,62425.07
1327,2,-3,98290.60
1327,2,-1,616.48
1327,2,1,3713.71
1327,3,-3,49145.30
1327,3,-1,1353.19
1327,3,1,1494.17
1327,4,-3,19658.12
1327,4,-1,1130.35
1327,4,1,123.67
1327,5,-3,982906.00
1327,5,-1,403.74
1327,5,1,41618.94
1327,6,-3,98290.60
1327,6,-1,2703.32
1327,6,1,7046.55
1327,7,-3,49145.30
1327,7,-1,68.21
1327,7,1,1045.96
1327,8,-3,19658.12
1327,8,-1,339.69
1327,8,1,1044.94
1328,1,-3,982906.00
1328,1,-1,17518.76
1328,1,1,13203.83
1328,2,-3,98290.60
1328,2,-1,4141.96
1328,2,1,789.43
1328,3,-3,49145.30
1328,3,-1,1764.18
1328,3,1,640.52
1328,4,-3,19658.12
1328,4,-1,957.06
1328,4,1,293.59
1328,5,-3,982906.00
1328,5,-1,7802.49
1328,5,1,5937.40
1328,6,-3,98290.60
1328,6,-1,3804.38
1328,6,1,1719.80
1328,7,-3,49145.30
1328,7,-1,1361.08
1328,7,1,864.84
1328,8,-3,19658.12
1328,8,-1,943.53
1328,8,1,533.40
1329,1,-3,982906.00
1329,1,-1,26074.47
1329,1,1,31434.34
1329,2,-3,98290.60
1329,2,-1,4479.10
1329,2,1,4310.49
1329,3,-3,49145.30
1329,3,-1,694.27
1329,3,1,172.09
1329,4,-3,19658.12
1329,4,-1,1086.46
1329,4,1,1226.77
1329,5,-3,982906.00
1329,5,-1,35414.61
1329,5,1,61106.20
1329,6,-3,98290.60
1329,6,-1,290.49
1329,6,1,4865.43
1329,7,-3,49145.30
1329,7,-1,3115.48
1329,7,1,1266.04
1329,8,-3,19658.12
1329,8,-1,164.63
1329,8,1,1380.62
1330,1,-3,982906.00
1330,1,-1,16929.33
1330,1,1,11821.15
1330,2,-3,98290.60
1330,2,-1,179.31
1330,2,1,2022.09
1330,3,-3,49145.30
1330,3,-1,903.06
1330,3,1,1647.85
1330,4,-3,19658.12
1330,4,-1,443.26
1330,4,1,1017.66
1330,5,-3,982906.00
1330,5,-1,25219.08
1330,5,1,19781.77
1330,6,-3,98290.60
1330,6,-1,4673.64
1330,6,1,1824.34
1330,7,-3,49145.30
1330,7,-1,2124.88
1330,7,1,1685.73
1330,8,-3,19658.12
1330,8,-1,1147.16
1330,8,1,49.03
1331,1,-3,982906.00
1331,1,-1,30605.52
1331,1,1,67951.79
1331,2,-3,98290.60
1331,2,-1,5187.55
1331,2,1,3570.03
1331,3,-3,49145.30
1331,3,-1,798.29
1331,3,1,3092.49
1331,4,-3,19658.12
1331,4,-1,1290.94
1331,4,1,998.75
1331,5,-3,982906.00
1331,5,-1,49457.55
1331,5,1,17555.95
1331,6,-3,98290.60
1331,6,-1,5101.98
1331,6,1,6654.09
1331,7,-3,49145.30
1331,7,-1,519.71
1331,7,1,1895.00
1331,8,-3,19658.12
1331,8,-1,672.17
1331,8,1,1404.31
1332,1,-3,982906.00
1332,1,-1,13933.40
1332,1,1,20508.57
1332,2,-3,98290.60
1332,2,-1,228.64
1332,2,1,2271.93
1332,3,-3,49145.30
1332,3,-1,1732.01
1332,3,1,319.71
1332,4,-3,19658.12
1332,4,-1,497.20
1332,4,1,447.86
1332,5,-3,982906.00
1332,5,-1,16166.60
1332,5,1,28370.57
1332,6,-3,98290.60
1332,6,-1,3010.01
1332,6,1,4954.52
1332,7,-3,49145.30
1332,7,-1,2598.17
1332,7,1,454.13
1332,8,-3,19658.12
1332,8,-1,241.51
1332,8,1,1130.96
1333,1,-3,982906.00
1333,1,-1,8998.04
1333,1,1,14345.20
1333,2,-3,98290.60
1333,2,-1,2193.71
1333,2,1,5306.46
1333,3,-3,49145.30
1333,3,-1,650.34
1333,3,1,2291.50
1333,4,-3,19658.12
1333,4,-1,32.96
1333,4,1,645.13
1333,5,-3,982906.00
1333,5,-1,3067.58
1333,5,1,20712.72
1333,6,-3,98290.60
1333,6,-1,1959.43
1333,6,1,636.79
1333,7,-3,49145.30
1333,7,-1,626.09
1333,7,1,1045.88
1333,8,-3,19658.12
1333,8,-1,168.31
1333,8,1,464.78
1334,1,-3,982906.00
1334,1,-1,24872.03
1334,1,1,41297.75
1334,2,-3,98290.60
1334,2,-1,1119.33
1334,2,1,6602.27
1334,3,-3,49145.30
1334,3,-1,494.35
1334,3,1,2673.42
1334,4,-3,19658.12
1334,4,-1,536.29
1334,4,1,349.86
1334,5,-3,982906.00
1334,5,-1,3982.32
1334,5,1,34017.25
1334,6,-3,98290.60
1334,6,-1,1076.65
1334,6,1,405.98
1334,7,-3,49145.30
1334,7,-1,567.26
1334,7,1,3354.72
1334,8,-3,19658.12
1334,8,-1,564.18
1334,8,1,404.06
1335,1,-3,982906.00
1335,1,-1,11436.92
1335,1,1,24192.05
1335,2,-3,98290.60
1335,2,-1,2118.35
1335,2,1,2148.90
1335,3,-3,49145.30
1335,3,-1,961.60
1335,3,1,1880.85
1335,4,-3,19658.12
1335,4,-1,210.26
1335,4,1,253.66
1335,5,-3,982906.00
1335,5,-1,21844.99
1335,5,1,19192.23
1335,6,-3,98290.60
1335,6,-1,6087.32
1335,6,1,5728.43
1335,7,-3,49145.30
1335,7,-1,2799.15
1335,7,1,540.98
1335,8,-3,19658.12
1335,8,-1,637.24
1335,8,1,1088.72
1336,1,-3,982906.00
1336,1,-1,36107.97
1336,1,1,48821.88
1336,2,-3,98290.60
1336,2,-1,195.94
1336,2,1,3167.48
1336,3,-3,49145.30
1336,3,-1,2552.82
1336,3,1,2522.32
1336,4,-3,19658.12
1336,4,-1,285.11
1336,4,1,851.23
1336,5,-3,982906.00
1336,5,-1,19426.63
1336,5,1,33886.31
1336,6,-3,98290.60
1336,6,-1,633.34
1336,6,1,4788.63
1336,7,-3,49145.30
1336,7,-1,395.42
1336,7,1,342.27
1336,8,-3,19658.12
1336,8,-1,1134.82
1336,8,1,928.09
1337,1,-3,982906.00
1337,1,-1,74324.37
1337,1,1,46473.46
1337,2,-3,98290.60
1337,2,-1,4810.92
1337,2,1,4207.58
1337,3,-3,49145.30
1337,3,-1,2985.45
1337,3,1,3693.94
1337,4,-3,19658.12
1337,4,-1,234.25
1337,4,1,1211.64
1337,5,-3,982906.00
1337,5,-1,37218.54
1337,5,1,62464.95
1337,6,-3,98290.60
1337,6,-1,2684.85
1337,6,1,6777.48
1337,7,-3,49145.30
1337,7,-1,1372.48
1337,7,1,1841.68
1337,8,-3,19658.12
1337,8,-1,1355.65
1337,8,1,420.70
1338,1,-3,982906.00
1338,1,-1,1839.14
1338,1,1,57350.50
1338,2,-3,98290.60
1338,2,-1,5846.37
1338,2,1,600.29
1338,3,-3,49145.30
1338,3,-1,238.72
1338,3,1,3565.82
1338,4,-3,19658.12
1338,4,-1,77.42
1338,4,1,1194.60
1338,5,-3,982906.00
1338,5,-1,30963.01
1338,5,1,63793.54
1338,6,-3,98290.60
1338,6,-1,4754.50
1338,6,1,2378.35
1338,7,-3,49145.30
1338,7,-1,1996.63
1338,7,1,3099.82
1338,8,-3,19658.12
1338,8,-1,1187.14
1338,8,1,1224.96
1339,1,-3,982906.00
1339,1,-1,39376.54
1339,1,1,19576.66
1339,2,-3,98290.60
1339,2,-1,1940.64
1339,2,1,3345.08
1339,3,-3,49145.30
1339,3,-1,682.82
1339,3,1,2358.13
1339,4,-3,19658.12
1339,4,-1,750.02
1339,4,1,110.57
1339,5,-3,982906.00
1339,5,-1,951.40
1339,5,1,13094.19
1339,6,-3,98290.60
1339,6,-1,3436.64
1339,6,1,4964.40
1339,7,-3,49145.30
1339,7,-1,178.64
1339,7,1,2284.63
1339,8,-3,19658.12
1339,8,-1,24.11
1339,8,1,283.85
1340,1,-3,982906.00
1340,1,-1,38344.98
1340,1,1,72298.88
1340,2,-3,98290.60
1340,2,-1,958.28
1340,2,1,2255.66
1340,3,-3,49145.30
1340,3,-1,647.04
1340,3,1,2372.74
1340,4,-3,19658.12
1340,4,-1,88.94
1340,4,1,1401.08
1340,5,-3,982906.00
1340,5,-1,33475.79
1340,5,1,74628.39
1340,6,-3,98290.60
1340,6,-1,443.19
1340,6,1,5876.27
1340,7,-3,49145.30
1340,7,-1,2933.52
1340,7,1,1496.59
1340,8,-3,19658.12
1340,8,-1,1313.78
1340,8,1,75.07
1341,1,-3,982906.00
1341,1,-1,36683.36
1341,1,1,5256.79
1341,2,-3,98290.60
1341,2,-1,4546.33
1341,2,1,2286.75
1341,3,-3,49145.30
1341,3,-1,863.04
1341,3,1,14.06
1341,4,-3,19658.12
1341,4,-1,1081.74
1341,4,1,559.36
1341,5,-3,982906.00
1341,5,-1,73579.15
1341,5,1,18121.37
1341,6,-3,98290.60
1341,6,-1,509.80
1341,6,1,3428.68
1341,7,-3,49145.30
1341,7,-1,2523.56
1341,7,1,2092.75
1341,8,-3,19658.12
1341,8,-1,1405.84
1341,8,1,534.04
1342,1,-3,982906.00
1342,1,-1,41153.20
1342,1,1,62175.60
1342,2,-3,98290.60
1342,2,-1,2161.39
1342,2,1,3393.98
1342,3,-3,49145.30
1342,3,-1,1629.93
1342,3,1,1284.45
1342,4,-3,19658.12
1342,4,-1,942.47
1342,4,1,17.71
1342,5,-3,982906.00
1342,5,-1,16986.06
1342,5,1,26688.55
1342,6,-3,98290.60
1342,6,-1,6373.20
1342,6,1,5034.76
1342,7,-3,49145.30
1342,7,-1,1725.95
1342,7,1,2414.13
1342,8,-3,19658.12
1342,8,-1,594.51
1342,8,1,1408.90
1343,1,-3,982906.00
1343,1,-1,9562.49
1343,1,1,25080.52
1343,2,-3,98290.60
1343,2,-1,4254.75
1343,2,1,1190.20
1343,3,-3,49145.30
1343,3,-1,1954.84
1343,3,1,964.10
1343,4,-3,19658.12
1343,4,-1,498.86
1343,4,1,817.19
1343,5,-3,982906.00
1343,5,-1,60832.34
1343,5,1,40663.24
1343,6,-3,98290.60
1343,6,-1,6652.48
1343,6,1,5415.69
1343,7,-3,49145.30
1343,7,-1,1613.44
1343,7,1,90.50
1343,8,-3,19658.12
1343,8,-1,1286.58
1343,8,1,398.13
1344,1,-3,982906.00
1344,1,-1,11088.38
1344,1,1,23381.10
1344,2,-3,98290.60
1344,2,-1,1770.20
1344,2,1,66.69
1344,3,-3,49145.30
1344,3,-1,86.82
1344,3,1,2095.68
1344,4,-3,19658.12
1344,4,-1,76.21
1344,4,1,677.67
1344,5,-3,982906.00
1344,5,-1,3781.12
1344,5,1,74090.88
1344,6,-3,98290.60
1344,6,-1,1679.91
1344,6,1,3092.20
1344,7,-3,49145.30
1344,7,-1,1197.72
1344,7,1,2321.17
1344,8,-3,19658.12
1344,8,-1,144.31
1344,8,1,58.42
1345,1,-3,982906.00
1345,1,-1,74731.84
1345,1,1,3481.96
1345,2,-3,98290.60
1345,2,-1,7815.61
1345,2,1,1936.99
1345,3,-3,49145.30
1345,3,-1,1210.63
1345,3,1,3260.33
1345,4,-3,19658.12
1345,4,-1,720.08
1345,4,1,1317.79
1345,5,-3,982906.00
1345,5,-1,59654.83
1345,5,1,57280.62
1345,6,-3,98290.60
1345,6,-1,2565.61
1345,6,1,1797.45
1345,7,-3,49145.30
1345,7,-1,1505.94
1345,7,1,3177.47
1345,8,-3,19658.12
1345,8,-1,1356.32
1345,8,1,202.03
1346,1,-3,982906.00
1346,1,-1,8180.51
1346,1,1,54757.50
1346,2,-3,98290.60
1346,2,-1,2274.94
1346,2,1,6717.33
1346,3,-3,49145.30
1346,3,-1,1941.00
1346,3,1,1640.61
1346,4,-3,19658.12
1346,4,-1,213.17
1346,4,1,1106.77
1346,5,-3,982906.00
1346,5,-1,8971.39
1346,5,1,23306.24
1346,6,-3,98290.60
1346,6,-1,755.27
1346,6,1,3441.19
1346,7,-3,49145.30
1346,7,-1,1028.96
1346,7,1,3114.58
1346,8,-3,19658.12
1346,8,-1,287.08
1346,8,1,998.27
1347,1,-3,982906.00
1347,1,-1,14856.43
1347,1,1,6740.31
1347,2,-3,98290.60
1347,2,-1,6504.21
1347,2,1,3988.04
1347,3,-3,49145.30
1347,3,-1,392.34
1347,3,1,26.49
1347,4,-3,19658.12
1347,4,-1,1030.85
1347,4,1,422.77
1347,5,-3,982906.00
1347,5,-1,38909.00
1347,5,1,51431.90
1347,6,-3,98290.60
1347,6,-1,1175.72
1347,6,1,7584.29
1347,7,-3,49145.30
1347,7,-1,2408.06
1347,7,1,3685.24
1347,8,-3,19658.12
1347,8,-1,1063.63
1347,8,1,1077.04
1348,1,-3,982906.00
1348,1,-1,670.30
1348,1,1,12317.93
1348,2,-3,98290.60
1348,2,-1,5734.41
1348,2,1,1479.73
1348,3,-3,49145.30
1348,3,-1,2035.45
1348,3,1,121.29
1348,4,-3,19658.12
1348,4,-1,1061.78
1348,4,1,414.49
1348,5,-3,982906.00
1348,5,-1,21271.31
1348,5,1,9717.44
1348,6,-3,98290.60
1348,6,-1,750.97
1348,6,1,209.72
1348,7,-3,49145.30
1348,7,-1,2350.44
1348,7,1,1091.42
1348,8,-3,19658.12
1348,8,-1,36.93
1348,8,1,694.23
1349,1,-3,982906.00
1349,1,-1,17767.88
1349,1,1,56811.67
1349,2,-3,98290.60
1349,2,-1,4871.50
1349,2,1,1017.30
1349,3,-3,49145.30
1349,3,-1,1403.12
1349,3,1,1772.52
1349,4,-3,19658.12
1349,4,-1,53.99
1349,4,1,526.80
1349,5,-3,982906.00
1349,5,-1,69670.92
1349,5,1,25481.37
1349,6,-3,98290.60
1349,6,-1,230.33
1349,6,1,2081.42
1349,7,-3,49145.30
1349,7,-1,807.99
1349,7,1,911.86
1349,8,-3,19658.12
1349,8,-1,906.56
1349,8,1,399.48
1350,1,-3,982906.00
1350,1,-1,20458.86
1350,1,1,17175.42
1350,2,-3,98290.60
1350,2,-1,2837.02
1350,2,1,4739.42
1350,3,-3,49145.30
1350,3,-1,269.37
1350,3,1,1133.34
1350,4,-3,19658.12
1350,4,-1,685.41
1350,4,1,708.72
1350,5,-3,982906.00
1350,5,-1,29121.54
1350,5,1,35147.86
1350,6,-3,98290.60
1350,6,-1,1611.51
1350,6,1,5308.99
1350,7,-3,49145.30
1350,7,-1,1653.98
1350,7,1,3179.20
1350,8,-3,19658.12
1350,8,-1,475.70
1350,8,1,1003.66
1351,1,-3,982906.00
1351,1,-1,48264.04
1351,1,1,61394.82
1351,2,-3,98290.60
1351,2,-1,5379.27
1351,2,1,6203.10
1351,3,-3,49145.30
1351,3,-1,1039.18
1351,3,1,3571.92
1351,4,-3,19658.12
1351,4,-1,1186.07
1351,4,1,1387.10
1351,5,-3,982906.00
1351,5,-1,7296.88
1351,5,1,74776.38
1351,6,-3,98290.60
1351,6,-1,1256.07
1351,6,1,2475.87
1351,7,-3,49145.30
1351,7,-1,553.87
1351,7,1,2597.87
1351,8,-3,19658.12
1351,8,-1,734.23
1351,8,1,1179.84
1352,1,-3,982906.00
1352,1,-1,60155.87
1352,1,1,21239.90
1352,2,-3,98290.60
1352,2,-1,97.13
1352,2,1,243.20
1352,3,-3,49145.30
1352,3,-1,1084.90
1352,3,1,1100.00
1352,4,-3,19658.12
1352,4,-1,793.72
1352,4,1,462.87
1352,5,-3,982906.00
1352,5,-1,19193.73
1352,5,1,5579.09
1352,6,-3,98290.60
1352,6,-1,6211.03
1352,6,1,3549.43
1352,7,-3,49145.30
1352,7,-1,635.15
1352,7,1,1210.48
1352,8,-3,19658.12
1352,8,-1,648.09
1352,8,1,311.93
1353,1,-3,982906.00
1353,1,-1,8655.52
1353,1,1,49918.89
1353,2,-3,98290.60
1353,2,-1,3076.34
1353,2,1,3668.24
1353,3,-3,49145.30
1353,3,-1,887.13
1353,3,1,1716.46
1353,4,-3,19658.12
1353,4,-1,724.87
1353,4,1,1201.86
1353,5,-3,982906.00
1353,5,-1,7352.75
1353,5,1,36428.24
1353,6,-3,98290.60
1353,6,-1,1833.28
1353,6,1,941.60
1353,7,-3,49145.30
1353,7,-1,1381.16
1353,7,1,162.66
1353,8,-3,19658.12
1353,8,-1,352.49
1353,8,1,905.37
1354,1,-3,982906.00
1354,1,-1,22793.11
1354,1,1,55876.80
1354,2,-3,98290.60
1354,2,-1,2466.36
1354,2,1,2269.42
1354,3,-3,49145.30
1354,3,-1,3000.79
1354,3,1,2812.21
1354,4,-3,19658.12
1354,4,-1,849.14
1354,4,1,778.58
1354,5,-3,982906.00
1354,5,-1,44329.24
1354,5,1,39712.12
1354,6,-3,98290.60
1354,6,-1,5562.59
1354,6,1,1136.15
1354,7,-3,49145.30
1354,7,-1,391.41
1354,7,1,2301.79
1354,8,-3,19658.12
1354,8,-1,712.84
1354,8,1,1169.97
1355,1,-3,982906.00
1355,1,-1,38754.25
1355,1,1,49417.52
1355,2,-3,98290.60
1355,2,-1,1514.27
1355,2,1,4497.25
1355,3,-3,49145.30
1355,3,-1,644.65
1355,3,1,2519.19
1355,4,-3,19658.12
1355,4,-1,315.13
1355,4,1,749.60
1355,5,-3,982906.00
1355,5,-1,37409.22
1355,5,1,30147.79
1355,6,-3,98290.60
1355,6,-1,863.91
1355,6,1,5810.16
1355,7,-3,49145.30
1355,7,-1,2078.72
1355,7,1,211.50
1355,8,-3,19658.12
1355,8,-1,691.33
1355,8,1,750.01
1356,1,-3,982906.00
1356,1,-1,12353.23
1356,1,1,25244.97
1356,2,-3,98290.60
1356,2,-1,6399.91
1356,2,1,136.52
1356,3,-3,49145.30
1356,3,-1,2708.53
1356,3,1,1132.97
1356,4,-3,19658.12
1356,4,-1,426.53
1356,4,1,843.76
1356,5,-3,982906.00
1356,5,-1,39726.22
1356,5,1,18280.32
1356,6,-3,98290.60
1356,6,-1,5654.50
1356,6,1,2393.70
1356,7,-3,49145.30
1356,7,-1,2617.62
1356,7,1,861.26
1356,8,-3,19658.12
1356,8,-1,1346.79
1356,8,1,81.48
1357,1,-3,982906.00
1357,1,-1,15761.45
1357,1,1,65326.59
1357,2,-3,98290.60
1357,2,-1,574.59
1357,2,1,4306.51
1357,3,-3,49145.30
1357,3,-1,1744.82
1357,3,1,3427.05
1357,4,-3,19658.12
1357,4,-1,200.35
1357,4,1,1501.50
1357,5,-3,982906.00
1357,5,-1,7522.64
1357,5,1,38353.76
1357,6,-3,98290.60
1357,6,-1,2454.74
1357,6,1,6514.13
1357,7,-3,49145.30
1357,7,-1,1148.97
1357,7,1,3542.74
1357,8,-3,19658.12
1357,8,-1,397.14
1357,8,1,984.66
1358,1,-3,982906.00
1358,1,-1,24131.55
1358,1,1,36083.60
1358,2,-3,98290.60
1358,2,-1,4019.83
1358,2,1,4141.80
1358,3,-3,49145.30
1358,3,-1,1740.06
1358,3,1,306.23
1358,4,-3,19658.12
1358,4,-1,411.15
1358,4,1,1146.05
1358,5,-3,982906.00
1358,5,-1,54236.74
1358,5,1,11456.67
1358,6,-3,98290.60
1358,6,-1,4571.88
1358,6,1,194.60
1358,7,-3,49145.30
1358,7,-1,47.08
1358,7,1,1021.07
1358,8,-3,19658.12
1358,8,-1,712.59
1358,8,1,1005.60
1359,1,-3,982906.00
1359,1,-1,2696.51
1359,1,1,54253.07
1359,2,-3,98290.60
1359,2,-1,3760.25
1359,2,1,5168.13
1359,3,-3,49145.30
1359,3,-1,3143.77
1359,3,1,3075.50
1359,4,-3,19658.12
1359,4,-1,465.32
1359,4,1,476.79
1359,5,-3,982906.00
1359,5,-1,63096.25
1359,5,1,6795.58
1359,6,-3,98290.60
1359,6,-1,8031.86
1359,6,1,4094.65
1359,7,-3,49145.30
1359,7,-1,2593.56
1359,7,1,752.05
1359,8,-3,19658.12
1359,8,-1,1490.17
1359,8,1,1108.55
1360,1,-3,982906.00
1360,1,-1,1600.06
1360,1,1,37552.39
1360,2,-3,98290.60
1360,2,-1,5744.21
1360,2,1,4460.73
1360,3,-3,49145.30
1360,3,-1,1539.04
1360,3,1,2639.74
1360,4,-3,19658.12
1360,4,-1,388.52
1360,4,1,68.32
1360,5,-3,982906.00
1360,5,-1,43922.48
1360,5,1,453.83
1360,6,-3,98290.60
1360,6,-1,8533.27
1360,6,1,4597.55
1360,7,-3,49145.30
1360,7,-1,4135.64
1360,7,1,160.99
1360,8,-3,19658.12
1360,8,-1,1369.16
1360,8,1,874.97
1361,1,-3,982906.00
1361,1,-1,20889.08
1361,1,1,28741.67
1361,2,-3,98290.60
1361,2,-1,1676.68
1361,2,1,3737.46
1361,3,-3,49145.30
1361,3,-1,1178.80
1361,3,1,741.48
1361,4,-3,19658.12
1361,4,-1,528.40
1361,4,1,467.75
1361,5,-3,982906.00
1361,5,-1,34507.11
1361,5,1,39262.98
1361,6,-3,98290.60
1361,6,-1,2467.26
1361,6,1,3773.48
1361,7,-3,49145.30
1361,7,-1,18.16
1361,7,1,306.59
1361,8,-3,19658.12
1361,8,-1,1163.91
1361,8,1,190.66
1362,1,-3,982906.00
1362,1,-1,7539.50
1362,1,1,46142.69
1362,2,-3,98290.60
1362,2,-1,5653.84
1362,2,1,631.64
1362,3,-3,49145.30
1362,3,-1,1701.38
1362,3,1,701.58
1362,4,-3,19658.12
1362,4,-1,956.20
1362,4,1,751.72
1362,5,-3,982906.00
1362,5,-1,79132.90
1362,5,1,28278.93
1362,6,-3,98290.60
1362,6,-1,1186.85
1362,6,1,1244.91
1362,7,-3,49145.30
1362,7,-1,1678.72
1362,7,1,2377.95
1362,8,-3,19658.12
1362,8,-1,1143.17
1362,8,1,640.89
1363,1,-3,982906.00
1363,1,-1,53126.86
1363,1,1,66713.05
1363,2,-3,98290.60
1363,2,-1,4109.89
1363,2,1,5869.72
1363,3,-3,49145.30
1363,3,-1,2881.23
1363,3,1,3315.02
1363,4,-3,19658.12
1363,4,-1,477.17
1363,4,1,1292.74
1363,5,-3,982906.00
1363,5,-1,1668.95
1363,5,1,15606.73
1363,6,-3,98290.60
1363,6,-1,5982.87
1363,6,1,1194.64
1363,7,-3,49145.30
1363,7,-1,1643.38
1363,7,1,2901.30
1363,8,-3,19658.12
1363,8,-1,302.64
1363,8,1,438.15
1364,1,-3,982906.00
1364,1,-1,48011.68
1364,1,1,17995.32
1364,2,-3,98290.60
1364,2,-1,564.97
1364,2,1,447.73
1364,3,-3,49145.30
1364,3,-1,681.12
1364,3,1,1046.75
1364,4,-3,19658.12
1364,4,-1,803.57
1364,4,1,314.65
1364,5,-3,982906.00
1364,5,-1,57084.00
1364,5,1,41142.21
1364,6,-3,98290.60
1364,6,-1,6555.72
1364,6,1,5963.96
1364,7,-3,49145.30
1364,7,-1,838.72
1364,7,1,2034.64
1364,8,-3,19658.12
1364,8,-1,1478.52
1364,8,1,1410.17
1365,1,-3,982906.00
1365,1,-1,42234.74
1365,1,1,57309.27
1365,2,-3,98290.60
1365,2,-1,4444.27
1365,2,1,5007.08
1365,3,-3,49145.30
1365,3,-1,28.02
1365,3,1,1648.87
1365,4,-3,19658.12
